text,tokens,tags
"Datos: José Flores — 42194159 — +51 933328859 — Av. Flores 143, San Borja.","Datos : José Flores — 42194159 — + 51 933328859 — Av . Flores 143 , San Borja .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Contacto Carlos García Flores — +51 947945817 — Psje. García 3924, San Isidro — 48668783.","Contacto Carlos García Flores — + 51 947945817 — Psje . García 3924 , San Isidro — 48668783 .",O B-NOMBRE B-APELLIDO I-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
El DNI es 67061186; el titular Carlos Flores; nació el 30 de enero de 2007.,El DNI es 67061186 ; el titular Carlos Flores ; nació el 30 de enero de 2007 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Juan Quispe Pérez; dirección Psje. García 7779, San Isidro; DNI 86397676.","Juan Quispe Pérez ; dirección Psje . García 7779 , San Isidro ; DNI 86397676 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
Soy José Rojas Ramírez; DNI 20796722; fecha de nacimiento 26 de marzo de 1981.,Soy José Rojas Ramírez ; DNI 20796722 ; fecha de nacimiento 26 de marzo de 1981 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Mi nombre es Juan Ramírez Pérez y mi DNI es 88802305.,Mi nombre es Juan Ramírez Pérez y mi DNI es 88802305 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
"Ana Quispe Flores; teléfono +51 968503492; DNI 88561612; domicilio Psje. García 7800, San Isidro.","Ana Quispe Flores ; teléfono + 51 968503492 ; DNI 88561612 ; domicilio Psje . García 7800 , San Isidro .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Para el registro: José Flores; DNI 54265498; tel +51 965250068.,Para el registro : José Flores ; DNI 54265498 ; tel + 51 965250068 .,O O O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Actualiza: Juan Quispe García, Av. Ramírez 8989, San Borja, +51 979067939, 64247457.","Actualiza : Juan Quispe García , Av . Ramírez 8989 , San Borja , + 51 979067939 , 64247457 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
Mi nombre es María Pérez Rojas y mi DNI es 93940940.,Mi nombre es María Pérez Rojas y mi DNI es 93940940 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
"Titular Lucía Rojas, documento 26297533, vive en Jr. Ramírez 2694, San Isidro.","Titular Lucía Rojas , documento 26297533 , vive en Jr . Ramírez 2694 , San Isidro .",O B-NOMBRE B-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Mi nombre es Carlos Flores García y mi DNI es 71934487.,Mi nombre es Carlos Flores García y mi DNI es 71934487 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
"Titular Lucía Rojas, documento 42713008, vive en Jr. Rojas 3222, Surco.","Titular Lucía Rojas , documento 42713008 , vive en Jr . Rojas 3222 , Surco .",O B-NOMBRE B-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Contacto María Quispe — +51 955617282 — Calle García 4734, San Isidro — 65692629.","Contacto María Quispe — + 51 955617282 — Calle García 4734 , San Isidro — 65692629 .",O B-NOMBRE B-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Formulario: Carlos Rojas, 29944139, +51 969934576, Psje. Quispe 5546, Surco, nacido el 21 de marzo de 2004.","Formulario : Carlos Rojas , 29944139 , + 51 969934576 , Psje . Quispe 5546 , Surco , nacido el 21 de marzo de 2004 .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Lucía Quispe Flores; teléfono +51 986745380; DNI 42051937; domicilio Psje. Flores 6830, Lima.","Lucía Quispe Flores ; teléfono + 51 986745380 ; DNI 42051937 ; domicilio Psje . Flores 6830 , Lima .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Contacto Lucía Rojas — +51 999078806 — Jr. Rojas 706, Miraflores — 61818612.","Contacto Lucía Rojas — + 51 999078806 — Jr . Rojas 706 , Miraflores — 61818612 .",O B-NOMBRE B-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Formulario: José Rojas, 23383077, +51 980591959, Psje. García 2461, San Borja, nacido el 16 de mayo de 1999.","Formulario : José Rojas , 23383077 , + 51 980591959 , Psje . García 2461 , San Borja , nacido el 16 de mayo de 1999 .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Juan Quispe Ramírez; dirección Av. Quispe 8842, San Borja; DNI 93652460.","Juan Quispe Ramírez ; dirección Av . Quispe 8842 , San Borja ; DNI 93652460 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
El DNI es 82613940; el titular Ana Rojas; nació el 2 de julio de 2003.,El DNI es 82613940 ; el titular Ana Rojas ; nació el 2 de julio de 2003 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Registrar: Lucía Ramírez, DNI 23489853, celular +51 969549527.","Registrar : Lucía Ramírez , DNI 23489853 , celular + 51 969549527 .",O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
Para el registro: Juan Quispe Rojas; DNI 29538047; tel +51 942775624.,Para el registro : Juan Quispe Rojas ; DNI 29538047 ; tel + 51 942775624 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Registrar: Carlos Pérez, DNI 42323627, celular +51 976795767.","Registrar : Carlos Pérez , DNI 42323627 , celular + 51 976795767 .",O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Titular Ana Rojas Quispe, documento 83363160, vive en Av. Rojas 5761, Surco.","Titular Ana Rojas Quispe , documento 83363160 , vive en Av . Rojas 5761 , Surco .",O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
El DNI es 50550084; el titular Lucía Rojas; nació el 9 de febrero de 1987.,El DNI es 50550084 ; el titular Lucía Rojas ; nació el 9 de febrero de 1987 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Formulario: José Ramírez Quispe, 12944682, +51 998346110, Psje. Quispe 232, Surco, nacido el 6 de octubre de 2000.","Formulario : José Ramírez Quispe , 12944682 , + 51 998346110 , Psje . Quispe 232 , Surco , nacido el 6 de octubre de 2000 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Contacto Juan Ramírez — +51 948412328 — Jr. Pérez 5872, Miraflores — 76669607.","Contacto Juan Ramírez — + 51 948412328 — Jr . Pérez 5872 , Miraflores — 76669607 .",O B-NOMBRE B-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Datos: Carlos Ramírez Flores — 94322033 — +51 923041121 — Av. Quispe 7322, Lima.","Datos : Carlos Ramírez Flores — 94322033 — + 51 923041121 — Av . Quispe 7322 , Lima .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Para el registro: Ana Quispe Ramírez; DNI 65767881; tel +51 933574011.,Para el registro : Ana Quispe Ramírez ; DNI 65767881 ; tel + 51 933574011 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"José Quispe; teléfono +51 949613214; DNI 74672520; domicilio Calle García 7773, Lima.","José Quispe ; teléfono + 51 949613214 ; DNI 74672520 ; domicilio Calle García 7773 , Lima .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Datos: Ana Rojas — 84801233 — +51 959093496 — Av. Rojas 328, San Isidro.","Datos : Ana Rojas — 84801233 — + 51 959093496 — Av . Rojas 328 , San Isidro .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Registrar: Lucía Ramírez Quispe, DNI 88458327, celular +51 961140376.","Registrar : Lucía Ramírez Quispe , DNI 88458327 , celular + 51 961140376 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Formulario: Carlos Pérez Flores, 96926431, +51 918484847, Psje. Ramírez 5051, San Borja, nacido el 27 de marzo de 1975.","Formulario : Carlos Pérez Flores , 96926431 , + 51 918484847 , Psje . Ramírez 5051 , San Borja , nacido el 27 de marzo de 1975 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Juan Quispe; dirección Av. Flores 8907, Miraflores; DNI 76118957.","Juan Quispe ; dirección Av . Flores 8907 , Miraflores ; DNI 76118957 .",B-NOMBRE B-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
"Actualiza: José Ramírez, Jr. Rojas 1722, San Borja, +51 966254240, 82503409.","Actualiza : José Ramírez , Jr . Rojas 1722 , San Borja , + 51 966254240 , 82503409 .",O O B-NOMBRE B-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
Soy José Quispe Flores; DNI 69509870; fecha de nacimiento 4 de junio de 1994.,Soy José Quispe Flores ; DNI 69509870 ; fecha de nacimiento 4 de junio de 1994 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
El DNI es 26395999; el titular José Quispe Flores; nació el 16 de diciembre de 1970.,El DNI es 26395999 ; el titular José Quispe Flores ; nació el 16 de diciembre de 1970 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Mi nombre es José Flores Pérez y mi DNI es 37542226.,Mi nombre es José Flores Pérez y mi DNI es 37542226 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
"Carlos Flores Ramírez; dirección Jr. García 522, Miraflores; DNI 82506491.","Carlos Flores Ramírez ; dirección Jr . García 522 , Miraflores ; DNI 82506491 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
Para el registro: María García Flores; DNI 45617024; tel +51 917032877.,Para el registro : María García Flores ; DNI 45617024 ; tel + 51 917032877 .,O O O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Contacto Juan Quispe Pérez — +51 924636981 — Psje. Pérez 3729, Surco — 89680504.","Contacto Juan Quispe Pérez — + 51 924636981 — Psje . Pérez 3729 , Surco — 89680504 .",O B-NOMBRE B-APELLIDO I-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Contacto Ana Rojas García — +51 974287863 — Psje. Rojas 1868, San Borja — 18163847.","Contacto Ana Rojas García — + 51 974287863 — Psje . Rojas 1868 , San Borja — 18163847 .",O B-NOMBRE B-APELLIDO I-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Actualiza: Juan Quispe, Av. Flores 4605, Surco, +51 929909029, 91644298.","Actualiza : Juan Quispe , Av . Flores 4605 , Surco , + 51 929909029 , 91644298 .",O O B-NOMBRE B-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"Formulario: Carlos Rojas, 90180577, +51 981210133, Calle Rojas 8382, Surco, nacido el 19 de abril de 1989.","Formulario : Carlos Rojas , 90180577 , + 51 981210133 , Calle Rojas 8382 , Surco , nacido el 19 de abril de 1989 .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Registrar: Ana Ramírez Pérez, DNI 38859907, celular +51 967723010.","Registrar : Ana Ramírez Pérez , DNI 38859907 , celular + 51 967723010 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Actualiza: Lucía García Quispe, Calle Quispe 2600, San Borja, +51 951946203, 67279295.","Actualiza : Lucía García Quispe , Calle Quispe 2600 , San Borja , + 51 951946203 , 67279295 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
"Registrar: Juan García Quispe, DNI 27463800, celular +51 984674816.","Registrar : Juan García Quispe , DNI 27463800 , celular + 51 984674816 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
El DNI es 16904975; el titular Juan Ramírez Rojas; nació el 5 de octubre de 1992.,El DNI es 16904975 ; el titular Juan Ramírez Rojas ; nació el 5 de octubre de 1992 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Datos: María Flores — 24524825 — +51 956991504 — Calle García 4664, Surco.","Datos : María Flores — 24524825 — + 51 956991504 — Calle García 4664 , Surco .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Soy Carlos Pérez; DNI 92352411; fecha de nacimiento 3 de febrero de 1978.,Soy Carlos Pérez ; DNI 92352411 ; fecha de nacimiento 3 de febrero de 1978 .,O B-NOMBRE B-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Titular Ana Quispe, documento 57113566, vive en Jr. Flores 9378, San Borja.","Titular Ana Quispe , documento 57113566 , vive en Jr . Flores 9378 , San Borja .",O B-NOMBRE B-APELLIDO O O B-DNI O O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
"Ana García; dirección Jr. Rojas 6978, San Borja; DNI 22315507.","Ana García ; dirección Jr . Rojas 6978 , San Borja ; DNI 22315507 .",B-NOMBRE B-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
"José Quispe Pérez; dirección Av. Flores 2679, Surco; DNI 90023800.","José Quispe Pérez ; dirección Av . Flores 2679 , Surco ; DNI 90023800 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
El DNI es 75184410; el titular Juan Ramírez Rojas; nació el 12 de noviembre de 2003.,El DNI es 75184410 ; el titular Juan Ramírez Rojas ; nació el 12 de noviembre de 2003 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Juan García Quispe; teléfono +51 975314742; DNI 89609131; domicilio Calle García 3712, San Borja.","Juan García Quispe ; teléfono + 51 975314742 ; DNI 89609131 ; domicilio Calle García 3712 , San Borja .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Mi nombre es Juan Flores Ramírez y mi DNI es 44295247.,Mi nombre es Juan Flores Ramírez y mi DNI es 44295247 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
Soy María Pérez Flores; DNI 77144075; fecha de nacimiento 27 de julio de 1989.,Soy María Pérez Flores ; DNI 77144075 ; fecha de nacimiento 27 de julio de 1989 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Mi nombre es Lucía Quispe y mi DNI es 87277086.,Mi nombre es Lucía Quispe y mi DNI es 87277086 .,O O O B-NOMBRE B-APELLIDO O O O O B-DNI O
Soy Juan Flores; DNI 92963368; fecha de nacimiento 30 de noviembre de 1980.,Soy Juan Flores ; DNI 92963368 ; fecha de nacimiento 30 de noviembre de 1980 .,O B-NOMBRE B-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
Soy Carlos García Rojas; DNI 51644346; fecha de nacimiento 24 de noviembre de 1992.,Soy Carlos García Rojas ; DNI 51644346 ; fecha de nacimiento 24 de noviembre de 1992 .,O B-NOMBRE B-APELLIDO I-APELLIDO O O B-DNI O O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
El DNI es 57123808; el titular Juan Flores Quispe; nació el 25 de junio de 1981.,El DNI es 57123808 ; el titular Juan Flores Quispe ; nació el 25 de junio de 1981 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Datos: María Ramírez — 20113745 — +51 933776150 — Psje. Rojas 9336, Surco.","Datos : María Ramírez — 20113745 — + 51 933776150 — Psje . Rojas 9336 , Surco .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
El DNI es 53380275; el titular Carlos Pérez; nació el 13 de enero de 1991.,El DNI es 53380275 ; el titular Carlos Pérez ; nació el 13 de enero de 1991 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Actualiza: Ana Quispe Pérez, Av. Quispe 7665, San Borja, +51 957236885, 17539294.","Actualiza : Ana Quispe Pérez , Av . Quispe 7665 , San Borja , + 51 957236885 , 17539294 .",O O B-NOMBRE B-APELLIDO I-APELLIDO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-TELEFONO I-TELEFONO I-TELEFONO O B-DNI O
Mi nombre es José García y mi DNI es 96525668.,Mi nombre es José García y mi DNI es 96525668 .,O O O B-NOMBRE B-APELLIDO O O O O B-DNI O
"Contacto Juan Pérez Flores — +51 991202508 — Psje. Pérez 2571, Lima — 53154591.","Contacto Juan Pérez Flores — + 51 991202508 — Psje . Pérez 2571 , Lima — 53154591 .",O B-NOMBRE B-APELLIDO I-APELLIDO O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O B-DNI O
"Registrar: José García, DNI 77719420, celular +51 996721710.","Registrar : José García , DNI 77719420 , celular + 51 996721710 .",O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Carlos Quispe; teléfono +51 947969333; DNI 60043345; domicilio Psje. Rojas 5643, Surco.","Carlos Quispe ; teléfono + 51 947969333 ; DNI 60043345 ; domicilio Psje . Rojas 5643 , Surco .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
El DNI es 84888554; el titular Ana Quispe García; nació el 14 de diciembre de 1984.,El DNI es 84888554 ; el titular Ana Quispe García ; nació el 14 de diciembre de 1984 .,O O O B-DNI O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
"Registrar: Carlos Quispe, DNI 51638598, celular +51 998054173.","Registrar : Carlos Quispe , DNI 51638598 , celular + 51 998054173 .",O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"Lucía Quispe; teléfono +51 999941500; DNI 27152188; domicilio Av. Ramírez 7037, Surco.","Lucía Quispe ; teléfono + 51 999941500 ; DNI 27152188 ; domicilio Av . Ramírez 7037 , Surco .",B-NOMBRE B-APELLIDO O O B-TELEFONO I-TELEFONO I-TELEFONO O O B-DNI O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O
Mi nombre es José Flores Quispe y mi DNI es 75266178.,Mi nombre es José Flores Quispe y mi DNI es 75266178 .,O O O B-NOMBRE B-APELLIDO I-APELLIDO O O O O B-DNI O
"Registrar: Carlos Ramírez, DNI 80669879, celular +51 915066382.","Registrar : Carlos Ramírez , DNI 80669879 , celular + 51 915066382 .",O O B-NOMBRE B-APELLIDO O O B-DNI O O B-TELEFONO I-TELEFONO I-TELEFONO O
"María Ramírez Pérez; dirección Av. Rojas 6068, Miraflores; DNI 32218290.","María Ramírez Pérez ; dirección Av . Rojas 6068 , Miraflores ; DNI 32218290 .",B-NOMBRE B-APELLIDO I-APELLIDO O O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O B-DNI O
"Formulario: José Rojas, 41407343, +51 981673763, Jr. Quispe 7784, Miraflores, nacido el 2 de julio de 1986.","Formulario : José Rojas , 41407343 , + 51 981673763 , Jr . Quispe 7784 , Miraflores , nacido el 2 de julio de 1986 .",O O B-NOMBRE B-APELLIDO O B-DNI O B-TELEFONO I-TELEFONO I-TELEFONO O B-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION I-DIRECCION O O O B-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC I-FECHA_NAC O
